Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
MTCD-BSIF;11x11;12;N/A;poly;10;97,448 ± 0,864
MTCD-BSIF;11x11;12;N/A;poly;100;97,448 ± 0,864
MTCD-BSIF;11x11;12;N/A;poly;1;97,448 ± 0,864
MTCD-BSIF;11x11;5;0,4;linear;10;97,448 ± 1,116
MTCD-BSIF;11x11;5;0,4;linear;100;97,448 ± 1,116
MTCD-BSIF;17x17;6;0,8;sigmoid;10;97,448 ± 0,785
MTCD-BSIF;13x13;8;0,2;linear;1;97,448 ± 0,981
MTCD-BSIF;11x11;8;0,4;rbf;1;97,396 ± 0,983
MTCD-BSIF;13x13;11;0,2;rbf;1;97,396 ± 0,699
MTCD-BSIF;11x11;11;0,2;linear;1;97,396 ± 1,424
MTCD-BSIF;11x11;5;0,4;linear;1;97,396 ± 1,254
MTCD-BSIF;7x7;6;N/A;poly;1;97,396 ± 0,983
MTCD-BSIF;9x9;10;0,6;rbf;1;97,396 ± 1,912
MTCD-BSIF;11x11;5;N/A;poly;10;97,396 ± 1,117
MTCD-BSIF;11x11;5;N/A;poly;100;97,396 ± 1,117
MTCD-BSIF;9x9;7;0,2;linear;10;97,396 ± 1,727
MTCD-BSIF;9x9;7;0,2;linear;100;97,396 ± 1,727
MTCD-BSIF;11x11;10;0,2;rbf;1;97,344 ± 1,096
MTCD-BSIF;11x11;12;0,4;linear;100;97,344 ± 0,727
MTCD-BSIF;11x11;12;0,4;linear;10;97,344 ± 0,727
MTCD-BSIF;11x11;11;0,2;linear;100;97,344 ± 1,454
MTCD-BSIF;11x11;11;0,2;linear;10;97,344 ± 1,454
MTCD-BSIF;9x9;10;0,8;rbf;1;97,344 ± 1,877
MTCD-BSIF;9x9;11;0,6;linear;1;97,344 ± 1,046
MTCD-BSIF;7x7;5;0,2;linear;10;97,344 ± 0,785
MTCD-BSIF;11x11;7;0,2;rbf;100;97,344 ± 1,4
MTCD-BSIF;11x11;7;0,2;rbf;10;97,344 ± 1,4
MTCD-BSIF;7x7;5;0,2;linear;1;97,344 ± 0,97
MTCD-BSIF;11x11;11;0,8;rbf;1;97,292 ± 1,093
MTCD-BSIF;9x9;5;0,4;rbf;100;97,292 ± 1,699
MTCD-BSIF;9x9;5;0,4;rbf;10;97,292 ± 1,699
MTCD-BSIF;9x9;6;N/A;poly;10;97,292 ± 1,552
MTCD-BSIF;9x9;6;N/A;poly;100;97,292 ± 1,552
MTCD-BSIF;9x9;11;N/A;poly;1;97,292 ± 1,042
MTCD-BSIF;9x9;11;0,6;linear;10;97,292 ± 1,062
MTCD-BSIF;9x9;11;0,6;linear;100;97,292 ± 1,062
MTCD-BSIF;9x9;11;0,8;linear;100;97,292 ± 1,062
MTCD-BSIF;9x9;11;N/A;linear;100;97,292 ± 1,062
MTCD-BSIF;9x9;11;0,8;linear;10;97,292 ± 1,062
MTCD-BSIF;9x9;11;N/A;linear;10;97,292 ± 1,062
MTCD-BSIF;7x7;5;0,2;linear;100;97,292 ± 0,737
MTCD-BSIF;7x7;7;N/A;linear;100;97,292 ± 0,642
MTCD-BSIF;7x7;7;0,8;linear;100;97,292 ± 0,642
MTCD-BSIF;7x7;7;0,8;linear;10;97,292 ± 0,642
MTCD-BSIF;7x7;7;N/A;linear;10;97,292 ± 0,642
MTCD-BSIF;15x15;6;N/A;rbf;1;97,24 ± 0,342
MTCD-BSIF;17x17;5;0,2;sigmoid;1;97,24 ± 0,924
MTCD-BSIF;13x13;5;0,2;rbf;1;97,24 ± 1,116
MTCD-BSIF;11x11;5;N/A;poly;1;97,24 ± 1,329
MTCD-BSIF;11x11;11;0,6;rbf;1;97,24 ± 1,135
MTCD-BSIF;11x11;11;0,4;rbf;1;97,24 ± 1,163
MTCD-BSIF;9x9;11;N/A;poly;10;97,24 ± 1,116
MTCD-BSIF;9x9;11;N/A;poly;100;97,24 ± 1,116
MTCD-BSIF;7x7;6;0,8;linear;1;97,24 ± 1,304
MTCD-BSIF;9x9;11;N/A;linear;1;97,24 ± 0,981
MTCD-BSIF;9x9;11;0,8;linear;1;97,24 ± 0,981
MTCD-BSIF;13x13;12;0,2;linear;100;97,24 ± 0,913
MTCD-BSIF;13x13;12;0,2;linear;10;97,24 ± 0,913
MTCD-BSIF;9x9;10;0,4;rbf;1;97,24 ± 1,776
MTCD-BSIF;9x9;11;N/A;rbf;10;97,24 ± 0,838
MTCD-BSIF;9x9;11;N/A;rbf;100;97,24 ± 0,838
MTCD-BSIF;7x7;7;N/A;rbf;100;97,24 ± 0,876
MTCD-BSIF;9x9;5;N/A;poly;1;97,188 ± 1,394
MTCD-BSIF;9x9;5;N/A;poly;10;97,188 ± 1,477
MTCD-BSIF;9x9;5;N/A;poly;100;97,188 ± 1,477
MTCD-BSIF;7x7;6;0,6;linear;1;97,188 ± 1,354
MTCD-BSIF;7x7;6;N/A;linear;1;97,188 ± 1,362
MTCD-BSIF;7x7;6;0,8;rbf;10;97,188 ± 1,576
MTCD-BSIF;7x7;6;0,6;rbf;100;97,188 ± 1,576
MTCD-BSIF;7x7;6;0,6;rbf;10;97,188 ± 1,576
MTCD-BSIF;7x7;6;0,8;rbf;100;97,188 ± 1,576
MTCD-BSIF;7x7;5;0,2;rbf;10;97,188 ± 0,938
MTCD-BSIF;7x7;5;0,2;rbf;100;97,188 ± 0,938
MTCD-BSIF;17x17;7;0,8;sigmoid;100;97,188 ± 0,345
MTCD-BSIF;7x7;7;0,6;linear;10;97,188 ± 0,744
MTCD-BSIF;7x7;7;0,6;linear;100;97,188 ± 0,744
MTCD-BSIF;9x9;7;0,2;rbf;100;97,188 ± 1,477
MTCD-BSIF;9x9;7;0,2;rbf;10;97,188 ± 1,477
MTCD-BSIF;11x11;9;0,2;rbf;1;97,135 ± 1,003
MTCD-BSIF;11x11;6;0,4;rbf;1;97,135 ± 1,534
MTCD-BSIF;11x11;12;0,8;rbf;100;97,135 ± 0,681
MTCD-BSIF;11x11;12;0,6;rbf;100;97,135 ± 0,681
MTCD-BSIF;11x11;12;0,6;rbf;10;97,135 ± 0,681
MTCD-BSIF;11x11;12;0,8;rbf;10;97,135 ± 0,681
MTCD-BSIF;11x11;5;0,8;rbf;1;97,135 ± 1,304
MTCD-BSIF;11x11;12;0,4;rbf;10;97,135 ± 0,681
MTCD-BSIF;11x11;12;0,4;rbf;100;97,135 ± 0,681
MTCD-BSIF;13x13;12;0,2;linear;1;97,135 ± 1,227
MTCD-BSIF;9x9;10;0,2;rbf;10;97,135 ± 2,027
MTCD-BSIF;9x9;10;0,2;rbf;100;97,135 ± 2,027
MTCD-BSIF;7x7;7;N/A;rbf;10;97,135 ± 1,025
MTCD-BSIF;17x17;7;0,6;sigmoid;100;97,135 ± 0,475
MTCD-BSIF;11x11;5;0,6;rbf;1;97,083 ± 1,259
MTCD-BSIF;15x15;7;0,8;sigmoid;1;97,083 ± 1,169
MTCD-BSIF;13x13;12;0,8;rbf;1;97,083 ± 1,093
MTCD-BSIF;13x13;12;0,6;rbf;1;97,083 ± 1,093
MTCD-BSIF;7x7;6;0,4;linear;1;97,083 ± 1,458
MTCD-BSIF;9x9;11;0,4;linear;100;97,083 ± 1,206
MTCD-BSIF;9x9;11;0,4;linear;10;97,083 ± 1,206
MTCD-BSIF;7x7;7;0,4;linear;10;97,083 ± 0,737
MTCD-BSIF;7x7;7;0,4;linear;100;97,083 ± 0,737
MTCD-BSIF;11x11;6;0,8;rbf;1;97,031 ± 1,519
MTCD-BSIF;11x11;6;0,6;rbf;1;97,031 ± 1,519
MTCD-BSIF;11x11;5;0,4;rbf;1;97,031 ± 1,218
MTCD-BSIF;15x15;7;0,6;sigmoid;1;97,031 ± 1,173
MTCD-BSIF;15x15;7;0,4;sigmoid;1;97,031 ± 1,154
MTCD-BSIF;17x17;5;0,8;sigmoid;10;97,031 ± 0,992
MTCD-BSIF;17x17;5;0,4;sigmoid;10;97,031 ± 0,742
MTCD-BSIF;7x7;6;0,4;rbf;10;97,031 ± 1,519
MTCD-BSIF;7x7;6;0,4;rbf;100;97,031 ± 1,519
MTCD-BSIF;9x9;11;0,4;linear;1;97,031 ± 1,209
MTCD-BSIF;15x15;5;N/A;rbf;1;96,979 ± 0,8
MTCD-BSIF;17x17;8;0,2;sigmoid;1;96,979 ± 0,667
MTCD-BSIF;9x9;6;0,6;rbf;100;96,979 ± 1,386
MTCD-BSIF;9x9;6;0,6;rbf;10;96,979 ± 1,386
MTCD-BSIF;9x9;6;0,8;rbf;100;96,979 ± 1,386
MTCD-BSIF;9x9;6;0,8;rbf;10;96,979 ± 1,386
MTCD-BSIF;9x9;6;0,4;rbf;10;96,979 ± 1,462
MTCD-BSIF;9x9;6;0,4;rbf;100;96,979 ± 1,462
MTCD-BSIF;17x17;5;0,6;sigmoid;10;96,979 ± 0,983
MTCD-BSIF;5x5;5;N/A;rbf;100;96,979 ± 1,734
MTCD-BSIF;9x9;11;0,4;rbf;10;96,979 ± 0,914
MTCD-BSIF;9x9;11;0,4;rbf;100;96,979 ± 0,914
MTCD-BSIF;9x9;8;0,2;linear;100;96,979 ± 0,983
MTCD-BSIF;9x9;8;0,2;linear;10;96,979 ± 0,983
MTCD-BSIF;9x9;8;0,2;linear;1;96,979 ± 1,401
MTCD-BSIF;17x17;6;0,2;sigmoid;1;96,927 ± 0,539
MTCD-BSIF;9x9;11;0,8;rbf;10;96,927 ± 0,992
MTCD-BSIF;9x9;11;0,6;rbf;100;96,927 ± 0,992
MTCD-BSIF;9x9;11;0,8;rbf;100;96,927 ± 0,992
MTCD-BSIF;9x9;11;0,6;rbf;10;96,927 ± 0,992
MTCD-BSIF;5x5;5;N/A;rbf;10;96,927 ± 1,695
MTCD-BSIF;9x9;9;0,2;rbf;10;96,927 ± 1,287
MTCD-BSIF;9x9;9;0,2;rbf;100;96,927 ± 1,287
MTCD-BSIF;11x11;8;0,2;rbf;1;96,875 ± 0,722
MTCD-BSIF;9x9;12;N/A;linear;1;96,875 ± 1,451
MTCD-BSIF;9x9;12;0,8;linear;1;96,875 ± 1,451
MTCD-BSIF;9x9;12;N/A;rbf;10;96,875 ± 1,647
MTCD-BSIF;9x9;12;N/A;rbf;100;96,875 ± 1,647
MTCD-BSIF;13x13;12;0,4;rbf;1;96,875 ± 1,083
MTCD-BSIF;9x9;9;0,2;linear;10;96,875 ± 1,421
MTCD-BSIF;9x9;9;0,2;linear;100;96,875 ± 1,421
MTCD-BSIF;9x9;12;0,8;linear;100;96,823 ± 1,505
MTCD-BSIF;9x9;12;0,6;linear;10;96,823 ± 1,505
MTCD-BSIF;9x9;12;0,8;linear;10;96,823 ± 1,505
MTCD-BSIF;9x9;12;0,6;linear;100;96,823 ± 1,505
MTCD-BSIF;9x9;12;N/A;linear;100;96,823 ± 1,505
MTCD-BSIF;9x9;12;N/A;linear;10;96,823 ± 1,505
MTCD-BSIF;9x9;12;0,6;linear;1;96,823 ± 1,498
MTCD-BSIF;9x9;12;0,4;linear;10;96,823 ± 1,461
MTCD-BSIF;9x9;12;0,4;linear;100;96,823 ± 1,461
MTCD-BSIF;13x13;8;0,2;rbf;1;96,823 ± 1,236
MTCD-BSIF;7x7;6;0,2;linear;10;96,823 ± 1,287
MTCD-BSIF;7x7;6;0,2;linear;100;96,823 ± 1,287
MTCD-BSIF;5x5;5;N/A;linear;10;96,823 ± 1,643
MTCD-BSIF;5x5;5;0,8;linear;100;96,823 ± 1,643
MTCD-BSIF;5x5;5;N/A;linear;100;96,823 ± 1,643
MTCD-BSIF;5x5;5;0,8;linear;10;96,823 ± 1,643
MTCD-BSIF;9x9;9;0,6;rbf;1;96,823 ± 1,353
MTCD-BSIF;9x9;7;0,2;linear;1;96,823 ± 1,416
MTCD-BSIF;17x17;9;0,8;sigmoid;1;96,771 ± 0,233
MTCD-BSIF;9x9;9;0,8;rbf;1;96,771 ± 1,305
MTCD-BSIF;7x7;7;N/A;poly;10;96,771 ± 0,477
MTCD-BSIF;7x7;7;N/A;poly;100;96,771 ± 0,477
MTCD-BSIF;17x17;7;0,4;sigmoid;100;96,771 ± 0,477
MTCD-BSIF;15x15;12;N/A;rbf;1;96,719 ± 1,191
MTCD-BSIF;11x11;7;0,2;rbf;1;96,719 ± 1,245
MTCD-BSIF;13x13;12;0,2;rbf;10;96,719 ± 1,116
MTCD-BSIF;13x13;12;0,2;rbf;100;96,719 ± 1,116
MTCD-BSIF;17x17;11;0,6;sigmoid;1;96,719 ± 1,329
MTCD-BSIF;5x5;5;0,4;linear;100;96,719 ± 1,663
MTCD-BSIF;5x5;5;0,4;linear;10;96,719 ± 1,663
MTCD-BSIF;5x5;5;0,6;linear;100;96,719 ± 1,555
MTCD-BSIF;5x5;5;0,6;linear;10;96,719 ± 1,555
MTCD-BSIF;17x17;9;0,6;sigmoid;1;96,719 ± 0,227
MTCD-BSIF;11x11;6;0,2;rbf;10;96,719 ± 1,329
MTCD-BSIF;11x11;6;0,2;rbf;100;96,719 ± 1,329
MTCD-BSIF;9x9;9;0,4;rbf;1;96,719 ± 1,262
MTCD-BSIF;17x17;6;0,2;sigmoid;10;96,719 ± 0,924
MTCD-BSIF;9x9;8;0,2;rbf;100;96,719 ± 1,145
MTCD-BSIF;9x9;8;0,2;rbf;10;96,719 ± 1,145
MTCD-BSIF;9x9;12;0,4;linear;1;96,667 ± 1,451
MTCD-BSIF;7x7;5;0,6;rbf;1;96,667 ± 1,466
MTCD-BSIF;7x7;5;0,8;rbf;1;96,667 ± 1,421
MTCD-BSIF;17x17;11;0,8;sigmoid;1;96,667 ± 1,358
MTCD-BSIF;5x5;5;N/A;poly;100;96,667 ± 1,699
MTCD-BSIF;5x5;5;N/A;poly;10;96,667 ± 1,699
MTCD-BSIF;7x7;5;0,4;rbf;1;96,615 ± 1,296
MTCD-BSIF;7x7;7;0,8;linear;1;96,615 ± 0,518
MTCD-BSIF;7x7;7;N/A;linear;1;96,615 ± 0,518
MTCD-BSIF;17x17;11;0,4;sigmoid;1;96,562 ± 1,354
MTCD-BSIF;9x9;7;0,4;rbf;1;96,562 ± 1,777
MTCD-BSIF;9x9;7;0,8;rbf;1;96,562 ± 1,777
MTCD-BSIF;9x9;5;0,6;rbf;1;96,562 ± 1,263
MTCD-BSIF;9x9;5;0,8;rbf;1;96,562 ± 1,263
MTCD-BSIF;7x7;7;N/A;poly;1;96,562 ± 0,312
MTCD-BSIF;7x7;7;0,6;linear;1;96,562 ± 0,541
MTCD-BSIF;11x11;12;0,2;linear;1;96,51 ± 1,154
MTCD-BSIF;11x11;11;0,2;rbf;1;96,51 ± 1,541
MTCD-BSIF;11x11;12;0,2;linear;100;96,51 ± 1,046
MTCD-BSIF;11x11;12;0,2;linear;10;96,51 ± 1,046
MTCD-BSIF;13x13;10;N/A;rbf;1;96,51 ± 1,312
MTCD-BSIF;9x9;5;0,2;rbf;100;96,51 ± 1,337
MTCD-BSIF;9x9;5;0,2;rbf;10;96,51 ± 1,337
MTCD-BSIF;9x9;7;0,6;rbf;1;96,51 ± 1,708
MTCD-BSIF;9x9;5;0,4;rbf;1;96,51 ± 1,337
MTCD-BSIF;9x9;9;0,2;linear;1;96,51 ± 1,408
MTCD-BSIF;17x17;9;0,4;sigmoid;1;96,51 ± 0,4
MTCD-BSIF;7x7;9;0,4;linear;10;96,51 ± 1,682
MTCD-BSIF;7x7;9;0,4;linear;100;96,51 ± 1,682
MTCD-BSIF;9x9;5;0,2;linear;1;96,51 ± 1,086
MTCD-BSIF;7x7;6;0,2;rbf;100;96,51 ± 1,562
MTCD-BSIF;7x7;6;0,2;rbf;10;96,51 ± 1,562
MTCD-BSIF;11x11;5;0,2;rbf;100;96,51 ± 1,154
MTCD-BSIF;11x11;5;0,2;rbf;10;96,51 ± 1,154
MTCD-BSIF;7x7;7;0,2;linear;10;96,51 ± 0,712
MTCD-BSIF;7x7;7;0,2;linear;100;96,51 ± 0,712
MTCD-BSIF;11x11;12;0,6;rbf;1;96,458 ± 1,122
MTCD-BSIF;11x11;12;0,4;rbf;1;96,458 ± 1,169
MTCD-BSIF;17x17;8;0,8;sigmoid;10;96,458 ± 0,872
MTCD-BSIF;17x17;8;0,6;sigmoid;10;96,458 ± 0,872
MTCD-BSIF;5x5;7;0,4;linear;10;96,458 ± 1,284
MTCD-BSIF;5x5;7;0,4;linear;100;96,458 ± 1,284
MTCD-BSIF;7x7;7;0,4;rbf;100;96,458 ± 1,169
MTCD-BSIF;7x7;7;0,4;rbf;10;96,458 ± 1,169
MTCD-BSIF;11x11;12;0,8;rbf;1;96,406 ± 1,096
MTCD-BSIF;17x17;8;0,4;sigmoid;10;96,406 ± 1,025
MTCD-BSIF;5x5;5;0,4;linear;1;96,406 ± 1,505
MTCD-BSIF;5x5;5;0,8;linear;1;96,406 ± 1,461
MTCD-BSIF;5x5;5;N/A;linear;1;96,406 ± 1,461
MTCD-BSIF;7x7;9;0,6;linear;100;96,406 ± 1,842
MTCD-BSIF;7x7;9;0,6;linear;10;96,406 ± 1,842
MTCD-BSIF;7x7;7;0,8;rbf;10;96,406 ± 1,086
MTCD-BSIF;7x7;7;0,6;rbf;100;96,406 ± 1,086
MTCD-BSIF;7x7;7;0,6;rbf;10;96,406 ± 1,086
MTCD-BSIF;7x7;7;0,8;rbf;100;96,406 ± 1,086
MTCD-BSIF;15x15;11;N/A;rbf;1;96,354 ± 0,84
MTCD-BSIF;5x5;7;0,6;linear;10;96,354 ± 1,394
MTCD-BSIF;5x5;7;0,6;linear;100;96,354 ± 1,394
MTCD-BSIF;5x5;7;0,8;linear;100;96,354 ± 1,394
MTCD-BSIF;5x5;7;N/A;linear;10;96,354 ± 1,394
MTCD-BSIF;5x5;7;0,8;linear;10;96,354 ± 1,394
MTCD-BSIF;5x5;7;N/A;linear;100;96,354 ± 1,394
MTCD-BSIF;9x9;8;0,8;rbf;1;96,354 ± 1,708
MTCD-BSIF;7x7;9;N/A;linear;10;96,354 ± 1,855
MTCD-BSIF;7x7;9;0,8;linear;10;96,354 ± 1,855
MTCD-BSIF;7x7;9;N/A;linear;100;96,354 ± 1,855
MTCD-BSIF;7x7;9;0,8;linear;100;96,354 ± 1,855
MTCD-BSIF;11x11;6;0,2;linear;100;96,354 ± 1,506
MTCD-BSIF;11x11;6;0,2;linear;10;96,354 ± 1,506
MTCD-BSIF;17x17;12;0,8;sigmoid;1;96,354 ± 0,949
MTCD-BSIF;13x13;11;N/A;rbf;1;96,302 ± 0,539
MTCD-BSIF;5x5;5;N/A;poly;1;96,302 ± 1,643
MTCD-BSIF;11x11;12;0,2;rbf;100;96,302 ± 1,191
MTCD-BSIF;11x11;12;0,2;rbf;10;96,302 ± 1,191
MTCD-BSIF;9x9;5;0,2;linear;10;96,302 ± 1,262
MTCD-BSIF;9x9;5;0,2;linear;100;96,302 ± 1,262
MTCD-BSIF;9x9;8;0,6;rbf;1;96,302 ± 1,745
MTCD-BSIF;5x5;5;0,4;rbf;100;96,302 ± 1,806
MTCD-BSIF;5x5;5;0,4;rbf;10;96,302 ± 1,806
MTCD-BSIF;7x7;12;N/A;linear;100;96,302 ± 1,279
MTCD-BSIF;7x7;12;0,8;linear;100;96,302 ± 1,279
MTCD-BSIF;7x7;12;N/A;linear;10;96,302 ± 1,279
MTCD-BSIF;7x7;12;0,8;linear;10;96,302 ± 1,279
MTCD-BSIF;7x7;12;0,6;linear;10;96,302 ± 1,408
MTCD-BSIF;7x7;12;0,6;linear;100;96,302 ± 1,408
MTCD-BSIF;17x17;10;0,2;poly;100;96,302 ± 1,788
MTCD-BSIF;9x9;12;0,8;rbf;100;96,25 ± 2,17
MTCD-BSIF;9x9;12;0,8;rbf;10;96,25 ± 2,17
MTCD-BSIF;5x5;5;0,6;linear;1;96,25 ± 1,39
MTCD-BSIF;9x9;8;0,4;rbf;1;96,25 ± 2,014
MTCD-BSIF;9x9;11;0,2;linear;10;96,25 ± 1,374
MTCD-BSIF;9x9;11;0,2;linear;100;96,25 ± 1,374
MTCD-BSIF;5x5;5;0,8;rbf;100;96,25 ± 1,774
MTCD-BSIF;5x5;5;0,8;rbf;10;96,25 ± 1,774
MTCD-BSIF;17x17;12;0,6;sigmoid;1;96,25 ± 0,859
MTCD-BSIF;7x7;7;0,4;linear;1;96,25 ± 0,82
MTCD-BSIF;13x13;6;N/A;rbf;1;96,198 ± 0,697
MTCD-BSIF;9x9;12;0,6;rbf;10;96,198 ± 2,101
MTCD-BSIF;9x9;12;0,6;rbf;100;96,198 ± 2,101
MTCD-BSIF;9x9;12;0,4;rbf;10;96,198 ± 2,101
MTCD-BSIF;9x9;12;0,4;rbf;100;96,198 ± 2,101
MTCD-BSIF;15x15;5;0,8;sigmoid;1;96,198 ± 0,742
MTCD-BSIF;7x7;9;N/A;rbf;10;96,198 ± 1,72
MTCD-BSIF;7x7;9;N/A;rbf;100;96,198 ± 1,663
MTCD-BSIF;7x7;9;N/A;poly;100;96,198 ± 1,4
MTCD-BSIF;7x7;9;N/A;poly;10;96,198 ± 1,4
MTCD-BSIF;5x5;5;0,6;rbf;10;96,198 ± 1,739
MTCD-BSIF;5x5;5;0,6;rbf;100;96,198 ± 1,739
MTCD-BSIF;17x17;12;0,4;sigmoid;1;96,198 ± 0,798
MTCD-BSIF;13x13;5;N/A;rbf;1;96,146 ± 0,729
MTCD-BSIF;11x11;6;0,2;linear;1;96,146 ± 1,727
MTCD-BSIF;5x5;7;N/A;rbf;100;96,146 ± 1,696
MTCD-BSIF;5x5;7;N/A;rbf;10;96,146 ± 1,801
MTCD-BSIF;9x9;11;0,2;linear;1;96,146 ± 1,165
MTCD-BSIF;7x7;8;N/A;rbf;10;96,146 ± 1,219
MTCD-BSIF;9x9;6;0,2;linear;10;96,146 ± 1,386
MTCD-BSIF;9x9;6;0,2;linear;100;96,146 ± 1,386
MTCD-BSIF;7x7;9;0,6;linear;1;96,094 ± 1,663
MTCD-BSIF;9x9;10;0,2;rbf;1;96,094 ± 1,951
MTCD-BSIF;7x7;12;0,4;linear;100;96,094 ± 1,337
MTCD-BSIF;7x7;12;0,4;linear;10;96,094 ± 1,337
MTCD-BSIF;7x7;8;0,6;linear;10;96,094 ± 1,046
MTCD-BSIF;7x7;8;0,6;linear;100;96,094 ± 1,046
MTCD-BSIF;7x7;8;N/A;linear;10;96,094 ± 0,901
MTCD-BSIF;7x7;8;N/A;linear;100;96,094 ± 0,901
MTCD-BSIF;7x7;8;0,8;linear;100;96,094 ± 0,901
MTCD-BSIF;7x7;8;0,8;linear;10;96,094 ± 0,901
MTCD-BSIF;7x7;8;N/A;rbf;100;96,094 ± 1,279
MTCD-BSIF;17x17;5;0,8;sigmoid;100;96,042 ± 0,82
MTCD-BSIF;11x11;6;0,2;rbf;1;96,042 ± 1,607
MTCD-BSIF;15x15;5;0,6;sigmoid;1;96,042 ± 0,691
MTCD-BSIF;17x17;6;0,6;sigmoid;100;96,042 ± 0,691
MTCD-BSIF;17x17;6;0,8;sigmoid;100;96,042 ± 0,82
MTCD-BSIF;5x5;7;0,6;linear;1;96,042 ± 1,58
MTCD-BSIF;7x7;9;0,4;linear;1;96,042 ± 1,66
MTCD-BSIF;7x7;5;0,2;rbf;1;96,042 ± 1,093
MTCD-BSIF;7x7;9;0,8;linear;1;96,042 ± 1,731
MTCD-BSIF;7x7;9;N/A;linear;1;96,042 ± 1,731
MTCD-BSIF;7x7;8;0,4;linear;100;96,042 ± 0,966
MTCD-BSIF;7x7;8;0,4;linear;10;96,042 ± 0,966
MTCD-BSIF;17x17;5;0,6;sigmoid;100;95,99 ± 0,825
MTCD-BSIF;9x9;12;0,2;linear;1;95,99 ± 1,663
MTCD-BSIF;5x5;7;N/A;linear;1;95,99 ± 1,519
MTCD-BSIF;5x5;7;0,8;linear;1;95,99 ± 1,519
MTCD-BSIF;7x7;10;0,6;linear;100;95,99 ± 1,669
MTCD-BSIF;7x7;10;0,6;linear;10;95,99 ± 1,669
MTCD-BSIF;7x7;10;0,8;linear;100;95,99 ± 1,669
MTCD-BSIF;7x7;10;N/A;linear;100;95,99 ± 1,669
MTCD-BSIF;7x7;10;0,8;linear;10;95,99 ± 1,669
MTCD-BSIF;7x7;10;N/A;linear;10;95,99 ± 1,669
MTCD-BSIF;7x7;8;0,6;linear;1;95,99 ± 0,825
MTCD-BSIF;7x7;8;N/A;linear;1;95,99 ± 0,825
MTCD-BSIF;7x7;8;0,8;linear;1;95,99 ± 0,825
MTCD-BSIF;7x7;8;N/A;poly;100;95,99 ± 0,681
MTCD-BSIF;7x7;8;N/A;poly;10;95,99 ± 0,681
MTCD-BSIF;15x15;10;0,2;poly;100;95,99 ± 2,331
MTCD-BSIF;13x13;9;N/A;rbf;1;95,938 ± 0,729
MTCD-BSIF;5x5;7;N/A;poly;10;95,938 ± 1,696
MTCD-BSIF;5x5;7;N/A;poly;100;95,938 ± 1,696
MTCD-BSIF;5x5;7;0,4;linear;1;95,938 ± 1,597
MTCD-BSIF;7x7;6;0,2;linear;1;95,938 ± 1,924
MTCD-BSIF;5x5;5;0,2;linear;10;95,938 ± 1,491
MTCD-BSIF;17x17;10;0,4;poly;100;95,938 ± 1,889
MTCD-BSIF;17x17;10;0,8;poly;100;95,938 ± 1,831
MTCD-BSIF;17x17;10;0,6;poly;100;95,938 ± 1,889
MTCD-BSIF;9x9;12;N/A;poly;10;95,885 ± 1,945
MTCD-BSIF;9x9;12;N/A;poly;1;95,885 ± 1,945
MTCD-BSIF;9x9;12;N/A;poly;100;95,885 ± 1,945
MTCD-BSIF;9x9;12;0,2;linear;10;95,885 ± 1,656
MTCD-BSIF;9x9;12;0,2;linear;100;95,885 ± 1,656
MTCD-BSIF;11x11;5;0,2;linear;1;95,885 ± 1,408
MTCD-BSIF;13x13;12;0,2;rbf;1;95,885 ± 0,697
MTCD-BSIF;9x9;6;0,2;linear;1;95,885 ± 1,262
MTCD-BSIF;7x7;9;N/A;poly;1;95,885 ± 1,377
MTCD-BSIF;5x5;5;0,2;linear;100;95,885 ± 1,454
MTCD-BSIF;7x7;10;N/A;rbf;100;95,885 ± 1,871
MTCD-BSIF;9x9;11;0,2;rbf;10;95,885 ± 1,154
MTCD-BSIF;9x9;11;0,2;rbf;100;95,885 ± 1,154
MTCD-BSIF;17x17;9;0,2;poly;100;95,885 ± 1,788
MTCD-BSIF;11x11;5;0,2;rbf;1;95,833 ± 1,259
MTCD-BSIF;13x13;7;N/A;rbf;1;95,833 ± 0,859
MTCD-BSIF;17x17;10;0,8;sigmoid;1;95,833 ± 0,642
MTCD-BSIF;7x7;10;N/A;poly;100;95,833 ± 1,724
MTCD-BSIF;7x7;10;N/A;poly;10;95,833 ± 1,724
MTCD-BSIF;11x11;5;0,2;linear;10;95,833 ± 0,908
MTCD-BSIF;11x11;5;0,2;linear;100;95,833 ± 0,908
MTCD-BSIF;7x7;12;N/A;linear;1;95,833 ± 1,66
MTCD-BSIF;7x7;12;0,8;linear;1;95,833 ± 1,66
MTCD-BSIF;7x7;12;N/A;rbf;100;95,833 ± 1,58
MTCD-BSIF;7x7;10;0,6;linear;1;95,833 ± 1,517
MTCD-BSIF;7x7;10;0,8;linear;1;95,833 ± 1,517
MTCD-BSIF;7x7;10;N/A;linear;1;95,833 ± 1,517
MTCD-BSIF;15x15;6;0,8;sigmoid;1;95,781 ± 0,426
MTCD-BSIF;15x15;6;0,6;sigmoid;1;95,781 ± 0,426
MTCD-BSIF;5x5;8;N/A;poly;10;95,781 ± 1,512
MTCD-BSIF;5x5;8;N/A;poly;100;95,781 ± 1,512
MTCD-BSIF;5x5;8;N/A;rbf;100;95,781 ± 1,714
MTCD-BSIF;7x7;8;0,4;linear;1;95,781 ± 0,959
MTCD-BSIF;17x17;11;0,2;poly;100;95,781 ± 2,043
